ID,AÑO,EDAD,SEXO,NACIONALIDAD,ESTADO CIVIL,DEPTO_HECHO,MUNIC_HECHO,BARRIO_HECHO,DIR_HECHO,ZONA_HECHO,CONDICION VICTIMA,TIPOVEHICULO,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
6078,2010,15.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 8 NORTE  CON CALLE   21,URBANA,PASAJERO,CAMIONETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 8 NORTE  CON CALLE   21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6326,2010,14.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 8 NORTE FRENTE AL NO 21-37,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 8 NORTE FRENTE AL NO 21-37, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3897,2008,4.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 8 OESTE # 22 - 18,URBANA,PEATON,,,ATROPELLO,"AV 8 OESTE # 22 - 18, Cali, Valle del Cauca","Avenida 8 Oeste, Terrón Colorado, Comuna 1, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4540957, -76.5628744, 0.0)",3.4540957,-76.5628744,0.0
11593,2012,68.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 8 OESTE 19-E-24,URBANA,PEATÓN,SIN INFORMACION ,,ATROPELLO,"AV 8 OESTE 19-E-24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
337,2007,5.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 8 OESTE CL 21,URBANA,PEATON,SI,SI,ATROPELLO,"AV 8 OESTE CL 21, Cali, Valle del Cauca","Avenida 8 Oeste, Terrón Colorado, Comuna 1, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4540957, -76.5628744, 0.0)",3.4540957,-76.5628744,0.0
2678,2008,60.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TERRON COLORADO,AV 8 OESTE NO  34-18,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 8 OESTE NO  34-18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6770,2010,19.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 8N CON C 17,URBANA,PEATON,SIN DATO,NO APLICA,ATROPELLO,"AV 8N CON C 17, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5838,2009,43.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 9  NRO 41 A 21,URBANA,PASAJERO,CAMPERO,PÚBLICO,VOLCAMIENTO,"AV 9  NRO 41 A 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10653,2012,16.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,EL BOSQUE,AV 9 # 49,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 9 # 49, Cali, Valle del Cauca","Avenida 9, Menga, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760050, Colombia","(3.4955826, -76.5273796, 0.0)",3.4955826,-76.5273796,0.0
5836,2009,37.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 9 BI9S CALLE 14,URBANA,PASAJERO,CAMPERO,PÚBLICO,VOLCAMIENTO,"AV 9 BI9S CALLE 14, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4455,2009,36.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 9 CALLE 9,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 CALLE 9, Cali, Valle del Cauca","Calle 9, Torres de Montealto, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760001, Colombia","(3.3863495, -76.5429898, 0.0)",3.3863495,-76.5429898,0.0
4456,2009,28.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 9 CALLE 9,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 CALLE 9, Cali, Valle del Cauca","Calle 9, Torres de Montealto, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760001, Colombia","(3.3863495, -76.5429898, 0.0)",3.3863495,-76.5429898,0.0
438,2007,40.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 9 CON C 17,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 CON C 17, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9470,2011,37.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,JUANAMBU,AV 9 N CALLE 12 N,URBANA,CONDUCTOR,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 N CALLE 12 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
946,2007,24.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SANTA MONICA,AV 9 NORTE CON 25,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 NORTE CON 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4478,2009,31.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 9 NORTE NRO 16,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 9 NORTE NRO 16, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2896,2008,37.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV AMEROCAS CON 22,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV AMEROCAS CON 22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5497,2009,76.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACIÓN,AV C CALI CRA 28 D,URBANA,PEATON,,,ATROPELLO,"AV C CALI CRA 28 D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1430,2007,32.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV CAÑAS GORDAS,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1431,2007,10.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,VIA CALI JAMUNDI,AV CAÑAS GORDAS,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1902,2007,46.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV CAÑAS GORDAS,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9676,2011,26.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV CAÑAS GORDAS CON 115,URBANA,PASAJERO,BUS,PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS CON 115, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
277,2007,11.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,CIUDAD JARDIN,AV CAÑAS GORDAS K 118,URBANA,PASAJERO,AUTOMOVIL (INCLUYE TAXIS),PUBLICO,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS K 118, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9768,2011,25.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,LA VIGA,AV CAÑAS GORDAS VÍA JAMUNDI,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CAÑAS GORDAS VÍA JAMUNDI, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3736,2008,35.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,PANCE,AV CAÑASGORDA,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CAÑASGORDA, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7934,2010,42.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VIA CALI-JAMUNDI,AV CAÑASGORDAS,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV CAÑASGORDAS, Cali, Valle del Cauca","Calle 18, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 720001, Colombia","(3.3431211, -76.5308905, 0.0)",3.3431211,-76.5308905,0.0
13691,2013,38.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VILLAMERCEDES I VILLA LUZ - LAS GARZAS,AV CAÑASGORDAS CON CLLE 18,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE ,"AV CAÑASGORDAS CON CLLE 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13946,2013,35.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SILOE,AV CERROS,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE ,"AV CERROS, Cali, Valle del Cauca","Parada MIO - Avenida Los Cerros Melendez, Carrera 122, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 720001, Colombia","(3.3445555, -76.549308, 0.0)",3.3445555,-76.549308,0.0
13373,2013,32.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,CRISTALES,AV CIRCUNVALAR,URBANA,CONDUCTOR,MOTOCICLETA,PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV CIRCUNVALAR, Cali, Valle del Cauca","Calle 1, Belisario Caicedo, Comuna 20, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760040, Colombia","(3.4144327, -76.5552976, 0.0)",3.4144327,-76.5552976,0.0
7236,2010,39.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,TEJARES DE SAN FERNANDO,AV CIRCUNVALAR   CRA 23,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV CIRCUNVALAR   CRA 23, Cali, Valle del Cauca","Calle 1, Belisario Caicedo, Comuna 20, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760040, Colombia","(3.4144327, -76.5552976, 0.0)",3.4144327,-76.5552976,0.0
2665,2008,37.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,BELLA VISTA,AV CIRCUNVALAR  CALLE 4 OESTE ENTRE 7 Y 8 OESTE,URBANA,PASAJERO,BUSETA,PÚBLICO,VOLCAMIENTO,"AV CIRCUNVALAR  CALLE 4 OESTE ENTRE 7 Y 8 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3153,2008,28.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LOS CRISTALES,AV CIRCUNVALAR CALLE 8  KRA 4 OESTE,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIRCUNVALAR CALLE 8  KRA 4 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1917,2007,43.0,FEMENINO,COLOMBIA ,DIVORCIADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA ESPERANZA,AV CIRCUNVALAR DE JAMUNDI,URBANA,CONDUCTOR,AUTOMOVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIRCUNVALAR DE JAMUNDI, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3351,2008,21.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,EL PILOTO,AV CIRCUNVALAR FRENTE HOSPITAL PILOTO,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIRCUNVALAR FRENTE HOSPITAL PILOTO, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13792,2013,32.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN,AV CIUDAD DE  CALI,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE ,"AV CIUDAD DE  CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
292,2007,33.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,ALFONSO BONILLA ARAGON,AV CIUDAD DE CALI,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
300,2007,32.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,EL VALLADO,AV CIUDAD DE CALI,URBANA,PASAJERO,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
552,2007,33.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV CIUDAD DE CALI,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
653,2007,23.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV CIUDAD DE CALI,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
758,2007,37.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN,AV CIUDAD DE CALI,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
808,2007,7.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,LOS LAGOS 1,AV CIUDAD DE CALI,URBANA,PEATON,SI,SI,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
1028,2007,47.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN,AV CIUDAD DE CALI,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
1414,2007,49.0,FEMENINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,AV CUIDAD DE CALI,AV CIUDAD DE CALI,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
1631,2007,26.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN I,AV CIUDAD DE CALI,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
1782,2007,28.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MOJICA,AV CIUDAD DE CALI,URBANA,PASAJERO,CAMPERO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
2012,2008,3.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,EL VALLADO,AV CIUDAD DE CALI,URBANA,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
2091,2008,55.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN II,AV CIUDAD DE CALI,URBANA,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
2484,2008,28.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,ALFONSO LOPEZ,AV CIUDAD DE CALI,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
3066,2008,26.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN,AV CIUDAD DE CALI,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
3106,2008,2.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN II,AV CIUDAD DE CALI,URBANA,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
3334,2008,44.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,EL RETIRO,AV CIUDAD DE CALI,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
3612,2008,30.0,FEMENINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,MARROQUIN II,AV CIUDAD DE CALI,URBANA,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
3626,2008,79.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,ALFONSO LOPEZ,AV CIUDAD DE CALI,URBANA,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
6854,2010,4.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LOS LAGOS 1,AV CIUDAD DE CALI,URBANA,PEATON,SIN DATO,NO APLICA,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
6970,2010,39.0,MASCULINO,COLOMBIA ,VIUDO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV CIUDAD DE CALI,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
7821,2010,0.9,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,COLONIA NARIÑENSE,AV CIUDAD DE CALI,URBANA,PEATON,SIN DATO,NO APLICA,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
8646,2011,58.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,GAITAN,AV CIUDAD DE CALI,URBANA,PEATÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,ATROPELLO,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
8868,2011,20.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV CIUDAD DE CALI,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CAÍDA DEL OCUPANTE,"AV CIUDAD DE CALI, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
