ID,AÑO,MES,DIA MES,DIA SEMANA,EDAD,SEXO,ESTADO CIVIL,CIUDAD,PAIS,HORA,MUNICIPIOH,DEPARTAMENTOHECHO,BARRIOHECHO,DIRECCION ,ÁREA HECHO,CONDICION VICTIMA,VEHICULO1,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
103,2008,8,2,7,76,M,VIUDO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AV CIUDA CALI CRA 28 E,Urbano,PEATON,,,ATROPELLO,"AV CIUDA CALI CRA 28 E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
220,2007,1,20,7,34,M,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COMUNEROS,AV CIUDAD DE CALI  C 32,Urbano,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI  C 32, Cali, Valle del Cauca","Calle 73, San Luis II, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4902671, -76.4882798, 0.0)",3.4902671,-76.4882798,0.0
84,2008,4,27,1,26,F,SIN INFORMACION,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL RETIRO,AV CIUDAD DE CALI  CON CRA 23,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV CIUDAD DE CALI  CON CRA 23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
315,2007,6,26,3,66,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,VALLADO,AV CIUDAD DE CALI CON CRA 39,Urbano,PEATON,,,ATROPELLO,"AV CIUDAD DE CALI CON CRA 39, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
232,2007,2,9,6,32,M,SOLTERO (A),CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,PAMPALINDA,AV ROOSVELT C 5,Urbano,(NO DIGITADO),,,(NO DIGITADO),"AV ROOSVELT C 5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
924,2010,4,19,2,49,F,SIN INFORMACION,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AV. 4  OESTE FRENTE AL NRO 22-05,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"AV. 4  OESTE FRENTE AL NRO 22-05, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1003,2010,8,20,6,22,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AV. 4 OESTE N. 19-2005 KILOMETRO 2 VIA A CALI LOBOGUERRERO,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV. 4 OESTE N. 19-2005 KILOMETRO 2 VIA A CALI LOBOGUERRERO, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1298,2013,2,1,6,39,M,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AV. 6 OESTE FRENTE A LOS NO. 28A48 Y 28A30,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV. 6 OESTE FRENTE A LOS NO. 28A48 Y 28A30, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
381,2007,10,22,2,69,M,SIN INFORMACION,CALI,COLOMBIA,20.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EDUARDO SANTOS,AV. SIMON BOLIVAR NRO  69-112,Urbano,PEATON,,,ATROPELLO,"AV. SIMON BOLIVAR NRO  69-112, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
269,2007,4,17,3,73,M,CASADO (A),CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CENTENARIO,AV.2N C12,Urbano,PEATON,,,ATROPELLO,"AV.2N C12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
306,2007,6,5,3,38,M,CASADO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,AGUACATAL,AV.4OESTE CALLES 5Y6,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV.4OESTE CALLES 5Y6, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1887,2012,7,26,5,56,M,SOLTERO (A),CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AV.5 OESTE # 22-75,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AV.5 OESTE # 22-75, Cali, Valle del Cauca","Avenida 5 Oeste, Normandía, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760045, Colombia","(3.4529231, -76.5433305, 0.0)",3.4529231,-76.5433305,0.0
1934,2012,10,14,1,18,M,SOLTERO (A),CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AV.5 OESTE # 22-75,Urbano,CONDUCTOR,OTRO,PARTICULAR,SIN INFORMACION,"AV.5 OESTE # 22-75, Cali, Valle del Cauca","Avenida 5 Oeste, Normandía, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760045, Colombia","(3.4529231, -76.5433305, 0.0)",3.4529231,-76.5433305,0.0
222,2007,1,22,2,32,F,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,PRADOS DNORTE,AV2B·34N-10,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV2B·34N-10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
347,2007,8,25,7,60,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,PRADOS DNORTE,AV2B·34N-10,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV2B·34N-10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1118,2011,1,21,6,27,F,SEPARADO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LA FLORA,AV6 CON CALLE 50,Urbano,PASAJERO,CAMIONETA,PARTICULAR,VOLCAMIENTO,"AV6 CON CALLE 50, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1873,2012,7,4,4,74,F,SOLTERO (A),CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVDA 2 NORTE FRENTE AL NRO 13N-21,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVDA 2 NORTE FRENTE AL NRO 13N-21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2008,2007,5,24,5,60,M,CASADO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN VICENTE,AVE 2 N CALLE 25,Urbano,PEATON,,,ATROPELLO,"AVE 2 N CALLE 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
191,2011,1,30,1,61,M,SOLTERO (A),CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALAMOS,AVE 2 NTE CALLE 70,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVE 2 NTE CALLE 70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1064,2010,12,5,1,27,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,MENGA,AVE 6 NORTE CALLE 69 Y 67,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"AVE 6 NORTE CALLE 69 Y 67, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1117,2011,1,21,6,26,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LA FLORA,AVE 6N CON CALLE 50,Urbano,PASAJERO,CAMIONETA,PARTICULAR,VOLCAMIENTO,"AVE 6N CON CALLE 50, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
42,2007,2,11,1,41,M,UNION LIBRE,CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN JUDAS,AVE SIMON BOLIVAR KRA 50,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVE SIMON BOLIVAR KRA 50, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1151,2011,2,19,7,31,M,SIN INFORMACION,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVEN 4 OESTE ENTRE CALLES 23 Y 24,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AVEN 4 OESTE ENTRE CALLES 23 Y 24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1514,2013,11,27,4,45,M,UNION LIBRE,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA  7A OESTE  21-16,Urbano,CONDUCTOR,VOLQUETA,SIN INFORMACIÓN,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"AVENIDA  7A OESTE  21-16, Cali, Valle del Cauca","Avenida 7A Oeste, Terrón Colorado, Comuna 1, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4537616, -76.5639054, 0.0)",3.4537616,-76.5639054,0.0
1515,2013,11,27,4,32,F,UNION LIBRE,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA  7A OESTE  21-16,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"AVENIDA  7A OESTE  21-16, Cali, Valle del Cauca","Avenida 7A Oeste, Terrón Colorado, Comuna 1, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4537616, -76.5639054, 0.0)",3.4537616,-76.5639054,0.0
552,2008,7,24,5,52,M,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVENIDA 1 N CLL 6,Urbano,PEATON,,,ATROPELLO,"AVENIDA 1 N CLL 6, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
130,2008,12,26,6,73,M,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVENIDA 15 OESTE FRENTE AL N° 10-41,Urbano,PEATON,,,ATROPELLO,"AVENIDA 15 OESTE FRENTE AL N° 10-41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1768,2013,3,7,5,78,M,SOLTERO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,AVENIDA 2 BIS NORTE CALLE 24 Y 25,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 2 BIS NORTE CALLE 24 Y 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
862,2009,12,19,7,44,M,SEPARADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVENIDA 2 N CON CCL 52,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACION,CHOQUE CON OTRO VEHICULO,"AVENIDA 2 N CON CCL 52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
494,2008,4,14,2,58,M,SIN INFORMACION,CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CENTENARIO,AVENIDA 2 N FRENTE AL 3 12N - 25,Urbano,PEATON,,,ATROPELLO,"AVENIDA 2 N FRENTE AL 3 12N - 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1449,2013,9,6,6,84,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,AVENIDA 2 N N O 12- 85,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 2 N N O 12- 85, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
219,2007,1,14,1,80,M,SEPARADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN VICENTE,AVENIDA 2 NORTE  # 4N-60,Urbano,PEATON,,,ATROPELLO,"AVENIDA 2 NORTE  # 4N-60, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1225,2011,2,12,7,52,M,CASADO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 2 NORTE ENTRE CALLES 24 Y 24B,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"AVENIDA 2 NORTE ENTRE CALLES 24 Y 24B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1390,2013,6,20,5,62,F,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 2N  ENTRE CALLES 31 Y 34,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 2N  ENTRE CALLES 31 Y 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1901,2012,8,11,7,76,M,SIN INFORMACION,CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVENIDA 2N ENTRE CALLES 12 Y 13,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 2N ENTRE CALLES 12 Y 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2035,2010,6,10,5,70,F,SEPARADO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 3 CALLE 38 AN -39,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"AVENIDA 3 CALLE 38 AN -39, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1343,2013,4,12,6,62,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN VICENTE,AVENIDA 3 N CALLE 23AN,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AVENIDA 3 N CALLE 23AN, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
456,2008,2,3,1,47,M,SIN INFORMACION,CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 3 N CALLE 55-57,Urbano,PASAJERO,BUSETA,SERVICIO PUBLICO,VOLCAMIENTO,"AVENIDA 3 N CALLE 55-57, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1127,2011,11,22,3,66,F,SOLTERO (A),CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 3 NORTE # 36N-07,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,NS/NR - SIN INFORMACIÓN,"AVENIDA 3 NORTE # 36N-07, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1944,2012,10,24,4,60,M,CASADO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN VICENTE,AVENIDA 3 NORTE CALLE 38N Y 39N,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 3 NORTE CALLE 38N Y 39N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
491,2008,4,10,5,54,M,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAMECO,AVENIDA 3 NORTE CON CALLE 70,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 3 NORTE CON CALLE 70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1995,2012,12,28,6,60,F,SIN INFORMACION,CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 3 NORTE ENTRE CALLE 36 Y 37,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 3 NORTE ENTRE CALLE 36 Y 37, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1577,2009,3,13,6,51,M,SOLTERO (A),CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,PRADOS DEL NORTE,AVENIDA 3N CON  CLL 33N,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"AVENIDA 3N CON  CLL 33N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
293,2007,5,22,3,62,F,VIUDO (A),CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,GRANADA,AVENIDA 3N CON 12N.,Urbano,PEATON,,,ATROPELLO,"AVENIDA 3N CON 12N., Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1830,2012,4,5,5,85,F,VIUDO (A),CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 4 NORTE 34-26,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 4 NORTE 34-26, Cali, Valle del Cauca","Avenida 4 Norte, Rincón De La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760050, Colombia","(3.4894347, -76.5186632, 0.0)",3.4894347,-76.5186632,0.0
1967,2012,11,27,3,53,F,CASADO (A),CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 4 NORTE CON CALLES 24 Y 25,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 4 NORTE CON CALLES 24 Y 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1100,2011,3,27,1,29,M,UNION LIBRE,CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 4 OESTE 12-76,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AVENIDA 4 OESTE 12-76, Cali, Valle del Cauca","Avenida 4 Oeste, Terrón Colorado, Comuna 1, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4507145, -76.5690519, 0.0)",3.4507145,-76.5690519,0.0
1271,2011,3,6,1,28,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 4 OESTE CALLES 19A 25 OESTE,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AVENIDA 4 OESTE CALLES 19A 25 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
972,2010,6,25,6,29,M,UNION LIBRE,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 4 OESTE CON CALLE 12 OESTE,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 4 OESTE CON CALLE 12 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1136,2011,9,18,1,68,M,CASADO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,AGUACATAL,AVENIDA 4 OESTE CON CALLE 6 OESTE,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 4 OESTE CON CALLE 6 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1009,2010,8,29,1,39,M,UNION LIBRE,CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 4 OESTE FRENTE AL N. 3-80,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"AVENIDA 4 OESTE FRENTE AL N. 3-80, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1135,2011,7,28,5,23,M,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,TERRON COLORADO,AVENIDA 4 OESTE N. 7-183 MAS 400 METROS POR LA VARIANTE HACIA EL BARRIO TERRON COLORADO,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AVENIDA 4 OESTE N. 7-183 MAS 400 METROS POR LA VARIANTE HACIA EL BARRIO TERRON COLORADO, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1431,2013,8,18,1,27,M,UNION LIBRE,CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,AVENIDA 42 OESTE CON CALLE 12 OESTE FRENTE AL 41-71,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"AVENIDA 42 OESTE CON CALLE 12 OESTE FRENTE AL 41-71, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1938,2012,10,15,2,66,F,VIUDO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 4N CON CALLE 38 NORTE,Urbano,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 4N CON CALLE 38 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1061,2010,12,3,6,22,M,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,PALERMO,AVENIDA 4OESTE CON CALLE 12,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 4OESTE CON CALLE 12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1903,2012,8,14,3,45,M,CASADO (A),CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 5 A N CON CARRERA 21N,Urbano,PASAJERO,SIN INFORMACIÓN,SIN INFORMACIÓN,SIN INFORMACION,"AVENIDA 5 A N CON CARRERA 21N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1109,2011,5,21,7,28,M,SOLTERO (A),CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 5 OESTE 46-08 OESTE,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"AVENIDA 5 OESTE 46-08 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1274,2011,12,23,6,70,M,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 5 OESTE FRENTE AL 23-112,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"AVENIDA 5 OESTE FRENTE AL 23-112, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
298,2007,5,29,3,42,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LA FLORA,AVENIDA 6  CON CALLE 43,Urbano,PEATON,,,ATROPELLO,"AVENIDA 6  CON CALLE 43, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
978,2010,7,1,5,55,M,SIN INFORMACION,CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,AVENIDA 6 CALLE 27,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"AVENIDA 6 CALLE 27, Cali, Valle del Cauca","Calle 6, Eucarístico, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 720025, Colombia","(3.4267777, -76.5396757, 0.0)",3.4267777,-76.5396757,0.0
275,2007,4,22,1,41,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SANTA MONICA,AVENIDA 6 CON CALLE 36,Urbano,PASAJERO,MOTO TAXI,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 6 CON CALLE 36, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1120,2011,7,17,1,37,F,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,AVENIDA 6 CON CALLE 44,Urbano,PASAJERO,CAMPERO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"AVENIDA 6 CON CALLE 44, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
733,2009,5,10,1,24,M,SOLTERO (A),CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,AVENIDA 6 ENTRE CALLES 52 A 54,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AVENIDA 6 ENTRE CALLES 52 A 54, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
